6609	bdmtg.4.10.02.reminder.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/4.10.02mtg/bdmtg.4.10.02.reminder.doc	Microsoft Word 97	24576	4/4/2002 12:07:02 PM (2002-04-04 17:07:02 UTC)	B10FD551F962F25F01DB1C0AB914194E
6598	bdmtg.groundzero.attendance.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/12.06.01 mtg/bdmtg.groundzero.attendance.doc	Microsoft Word 97	19968	12/5/2001 11:39:40 AM (2001-12-05 16:39:40 UTC)	522A141E529E8D5B0D33A2426DC05DF3
6619	Board Bios - Sept 11-- Final rev.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/Board Bios - Sept 11-- Final rev.doc	Microsoft Word 97	35840	10/30/2001 9:59:08 AM (2001-10-30 14:59:08 UTC)	776936C4774CA1EB5202065E85692099
6574	Board Book Table of Contents 11-01-01 Mtg.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.01.01 mtg/Board Book Table of Contents 11-01-01 Mtg.doc	Microsoft Word 97	24576	10/30/2001 8:05:20 PM (2001-10-31 01:05:20 UTC)	52A2120549AE7FC82C6CB4E7A311FC70
6599	Board Book Table of Contents 12-06-01 Mtg.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/12.06.01 mtg/Board Book Table of Contents 12-06-01 Mtg.doc	Microsoft Word 97	25088	12/4/2001 1:00:16 AM (2001-12-04 06:00:16 UTC)	9CE257BBAB13A97FEDAE3F84103B8338
7097	Board Book Table of Contents 12-06-01 Mtg.doc	source [AD1]/September11Fund/Board/2001 Mtgs/12-06-01 Mtg/Board Book Table of Contents 12-06-01 Mtg.doc	Microsoft Word 97	24576	12/5/2001 1:02:06 PM (2001-12-05 18:02:06 UTC)	2BD96EFCE1EE6C9A25D2A6F6DDB30010
2941	Board Invitation to Press Conference.doc	source [AD1]/Jeanine Moss/Board/Board Invitation to Press Conference.doc	Microsoft Word 97	20992	12/10/2001 8:43:26 PM (2001-12-11 01:43:26 UTC)	9A30A8952C53947684DDF21CA7C26425
2965	BOARD LETTER YearTwoReport.doc	source [AD1]/Jeanine Moss/Board/Correspondence/BOARD LETTER YearTwoReport.doc	Microsoft Word 2000	21504	11/5/2003 4:00:12 PM (2003-11-05 21:00:12 UTC)	67F6329ADF4F079304A1669EA44B808A
5042	board mailing temp.doc	source [AD1]/Jeffrie Z Allan/LETTERS/board mailing/board mailing temp.doc	Microsoft Word 97	19968	11/26/2002 12:32:36 PM (2002-11-26 17:32:36 UTC)	8C316BD199A2CC6A4D12945823DD7CE3
5043	Board mailing.doc	source [AD1]/Jeffrie Z Allan/LETTERS/board mailing/Board mailing.doc	Microsoft Word 97	88064	11/26/2002 12:32:30 PM (2002-11-26 17:32:30 UTC)	2CF89571B2F623682F6CC06036A47BB9
6806	Board Meeting Agenda September 4.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/9-4-02 Mtg/Board Meeting Agenda September 4.doc	Microsoft Word 2000	193024	8/29/2002 5:01:20 PM (2002-08-29 21:01:20 UTC)	6D1DA9C20F3D59D5117010E06A7DF967
6807	Board Meeting Annotated Agenda September 4.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/9-4-02 Mtg/Board Meeting Annotated Agenda September 4.doc	Microsoft Word 2000	200704	9/4/2002 1:58:26 PM (2002-09-04 17:58:26 UTC)	8643BD160F790A2F63A6F912F9AD1FC0
6345	Board Meeting Minutes 12.8.04.doc	source [AD1]/Mary McShane/Word/Board Meeting Minutes 12.8.04.doc	Microsoft Word 2000	33280	12/30/2004 12:36:22 PM (2004-12-30 17:36:22 UTC)	60D52CFA1DC9A4999E1EE3732D68E4F2
7311	Board Meeting Minutes 12.8.04.doc	source [AD1]/September11Fund/Board/2004 Mtgs/Board Meeting Minutes 12.8.04.doc	Microsoft Word 2000	33280	3/28/2005 12:18:02 PM (2005-03-28 17:18:02 UTC)	73C42EB565BAA572E50AB02F3AB0615B
7298	Board memo 12.8.04.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/Board memo 12.8.04.doc	Microsoft Word 2000	33280	11/23/2004 11:35:42 AM (2004-11-23 16:35:42 UTC)	742D92442A8D89BB33CFE6E8F49E1D26
7255	BOARD MEMO ON REVITALIZATION #2.doc	source [AD1]/September11Fund/Board/2003 Mtgs/10-01-03 Mtg/BOARD MEMO ON REVITALIZATION #2.doc	Microsoft Word 97	23040	9/17/2003 6:41:16 PM (2003-09-17 22:41:16 UTC)	F7E1A178F7F2C08DFBA08C7F9B71A800
7184	Board Mtg Agenda & TOC 1-15-03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/01-15-03 Mtg/Board Mtg Agenda & TOC 1-15-03.doc	Microsoft Word 97	193536	1/8/2003 12:36:14 PM (2003-01-08 17:36:14 UTC)	E02CE2483C30047E3AF880B8FEC11A9F
2942	Board Pres 12 06 01 v2.ppt	source [AD1]/Jeanine Moss/Board/Board Pres 12 06 01 v2.ppt	PowerPoint 97	76800	12/4/2001 11:02:58 PM (2001-12-05 04:02:58 UTC)	0F2B56B9DD86DAC138FD9AD727C8F0A8
2943	BOARD REPORT March 2003.doc	source [AD1]/Jeanine Moss/Board/BOARD REPORT March 2003.doc	Microsoft Word 2000	24064	3/11/2003 6:13:42 PM (2003-03-11 23:13:42 UTC)	44C6F92C25ECF61CDE3DE4D3019328CE
7206	BOARD REPORT March 2003.doc	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/PR/BOARD REPORT March 2003.doc	Microsoft Word 97	21504	4/1/2003 2:44:38 PM (2003-04-01 19:44:38 UTC)	43D1BFC1AC6A737E0284F3F9BDC84506
2944	BOARD REPORT May 2003.doc	source [AD1]/Jeanine Moss/Board/BOARD REPORT May 2003.doc	Microsoft Word 2000	27136	5/13/2003 5:37:30 PM (2003-05-13 21:37:30 UTC)	9369ABC75C79A1D565420476807801E1
7174	board talk.doc	source [AD1]/September11Fund/Board/2002 Mtgs/11-06-02 Mtg/board talk.doc	Microsoft Word 97	27136	11/11/2002 2:41:10 PM (2002-11-11 19:41:10 UTC)	605020223992C85AC7A4138DD17547FC
2945	BOARD TALKING POINTS11.1.doc	source [AD1]/Jeanine Moss/Board/BOARD TALKING POINTS11.1.doc	Microsoft Word 97	36864	11/1/2001 12:55:58 PM (2001-11-01 17:55:58 UTC)	3414EEA29BC3AD8D89E2F9591F31291C
9320	Board Update anti-bias.doc	source [AD1]/Tim Wu/My Documents/Board Update anti-bias.doc	Microsoft Word 97	21504	10/25/2002 7:48:30 PM (2002-10-25 23:48:30 UTC)	F8E58B5E9CE34257E0ED972B450388B3
2946	Board.doc	source [AD1]/Jeanine Moss/Board/Board.doc	Microsoft Word 97	39424	1/2/2002 6:19:00 PM (2002-01-02 23:19:00 UTC)	191FB38173689975948BDF7EC9A41227
7342	boardaffiliationlist.doc	source [AD1]/September11Fund/Board/boardaffiliationlist.doc	Microsoft Word 97	26624	1/14/2003 12:06:48 PM (2003-01-14 17:06:48 UTC)	D2CBE424C457FB9D3299C104310D54A9
9321	boardaffiliationlist.doc	source [AD1]/Tim Wu/My Documents/boardaffiliationlist.doc	Microsoft Word 97	25600	1/14/2003 3:59:22 PM (2003-01-14 20:59:22 UTC)	149BEE02C0436D8F6C104CEA2757C701
3822	BoardArticles3.11.03.doc	source [AD1]/Jeanine Moss/Press/articles/BoardArticles3.11.03/BoardArticles3.11.03.doc	Microsoft Word 2000	167424	3/11/2003 6:19:16 PM (2003-03-11 23:19:16 UTC)	37D31D0CC31EE5D11E39DED16F96BE6D
7207	BoardArticles3.11.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/PR/BoardArticles3.11.03.doc	Microsoft Word 97	151552	3/11/2003 5:07:22 PM (2003-03-11 22:07:22 UTC)	000C0E16026CA918C8A5E6157A46000D
2947	BoardArticles3.19.04.doc	source [AD1]/Jeanine Moss/Board/BoardArticles3.19.04.doc	Microsoft Word 2000	407040	4/1/2004 1:20:00 PM (2004-04-01 18:20:00 UTC)	61DC11ACF4B586295FED045C121924D2
3823	BoardArticles5.13.03.doc	source [AD1]/Jeanine Moss/Press/articles/BoardArticles3.11.03/BoardArticles5.13.03.doc	Microsoft Word 2000	601088	5/13/2003 5:11:02 PM (2003-05-13 21:11:02 UTC)	85609551809708D7C45BE7F309D8A7F9
2948	BoardBlurb8.29.doc	source [AD1]/Jeanine Moss/Board/BoardBlurb8.29.doc	Microsoft Word 2000	23552	8/29/2002 10:59:04 AM (2002-08-29 14:59:04 UTC)	99ACEF1856FB2EA850836A9B9965E0D4
2949	BoardComm10.9.03.doc	source [AD1]/Jeanine Moss/Board/BoardComm10.9.03.doc	Microsoft Word 2000	24576	9/25/2003 3:36:30 PM (2003-09-25 19:36:30 UTC)	A3A904A95DAFFDC7E870191B57690C6F
2950	BoardComm12.10.03.doc	source [AD1]/Jeanine Moss/Board/BoardComm12.10.03.doc	Microsoft Word 2000	24064	11/26/2003 2:21:32 PM (2003-11-26 19:21:32 UTC)	DA8FDB9871BE6F07A7E3EC79B86F8128
2951	Boardcomm2.19.doc	source [AD1]/Jeanine Moss/Board/Boardcomm2.19.doc	Microsoft Word 97	26112	2/19/2002 2:30:40 PM (2002-02-19 19:30:40 UTC)	C1A3CCD517D6ED71E1E8EC7F7F134DD2
2952	BoardCommContact.doc	source [AD1]/Jeanine Moss/Board/BoardCommContact.doc	Microsoft Word 97	23552	11/12/2001 3:16:56 PM (2001-11-12 20:16:56 UTC)	57B6498C15A97ADAE27378F4B61A4193
2953	BoardCommPlan12.6.doc	source [AD1]/Jeanine Moss/Board/BoardCommPlan12.6.doc	Microsoft Word 97	77824	12/2/2001 5:49:04 PM (2001-12-02 22:49:04 UTC)	12CAEC01DF509416E440AB21C15D4EBA
2954	BoardCommRpt1.16.02.doc	source [AD1]/Jeanine Moss/Board/BoardCommRpt1.16.02.doc	Microsoft Word 97	29696	1/8/2002 7:17:22 PM (2002-01-09 00:17:22 UTC)	C3D2B0166FF918FD3D267D280AE48C51
2955	Boardlet12.14.doc	source [AD1]/Jeanine Moss/Board/Boardlet12.14.doc	Microsoft Word 97	26112	12/14/2001 4:53:22 PM (2001-12-14 21:53:22 UTC)	238DC9022755FAFA477081BF03FCFC41
6817	boardletter.email.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/boardletter.email.doc	Microsoft Word 97	39424	4/8/2002 12:36:46 PM (2002-04-08 16:36:46 UTC)	6FACF9CFF50C3ACE552105AB8B82D705
6620	boardlist.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/boardlist.doc	Microsoft Word 97	28672	12/20/2001 12:48:32 PM (2001-12-20 17:48:32 UTC)	61C1A335E828684B4B04FCF5C87362AF
7343	boardlist.doc	source [AD1]/September11Fund/Board/boardlist.doc	Microsoft Word 2000	29184	11/16/2004 11:46:48 AM (2004-11-16 16:46:48 UTC)	AC1EE928F60D722129D32309778A40FE
6621	boardmembers.report.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/boardmembers.report.doc	Microsoft Word 97	23552	10/23/2002 3:11:46 PM (2002-10-23 19:11:46 UTC)	7770EBA06B493FF622AD32A5C7A82E13
7267	Boardmin10.01.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/Boardmin10.01.03.doc	Microsoft Word 97	31744	11/26/2003 12:04:22 PM (2003-11-26 17:04:22 UTC)	D27841CB81CE9070109CEDCD1FA10580
7284	boardmin12.10.03.doc	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/boardmin12.10.03.doc	Microsoft Word 2000	33792	4/7/2004 5:46:16 PM (2004-04-07 21:46:16 UTC)	170E4ABE23B38FAB5ED9348684A04F83
7299	boardmin4.14.041.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/boardmin4.14.041.doc	Microsoft Word 2000	39936	10/29/2004 12:21:26 PM (2004-10-29 16:21:26 UTC)	EC9E7A4592F85BFC754041223241968F
7313	boardmin4.14.041.doc	source [AD1]/September11Fund/Board/2004 Mtgs/Summer Mailing 7.23.04/boardmin4.14.041.doc	Microsoft Word 97	39424	5/19/2004 11:34:04 AM (2004-05-19 15:34:04 UTC)	816F9E4B489A32739C436AF4F32D741C
2956	BoardPres11.1.ppt	source [AD1]/Jeanine Moss/Board/BoardPres11.1.ppt	PowerPoint 97	387072	4/24/2002 6:20:36 PM (2002-04-24 22:20:36 UTC)	45E28BC0DE0FF85124ECACB0EF88F7A9
2957	BoardPres12.4.ppt	source [AD1]/Jeanine Moss/Board/BoardPres12.4.ppt	PowerPoint 97	39936	12/4/2001 11:02:58 PM (2001-12-05 04:02:58 UTC)	623C13F79059DDF9CF1CEB64086257EC
2958	BoardPresNov2001.ppt	source [AD1]/Jeanine Moss/Board/BoardPresNov2001.ppt	PowerPoint 97	353280	4/24/2002 6:44:54 PM (2002-04-24 22:44:54 UTC)	BC79B88BD6667E7CC9885E313480A8C7
2959	Boardresearch11.30.ppt	source [AD1]/Jeanine Moss/Board/Boardresearch11.30.ppt	PowerPoint 97	839680	4/24/2002 4:36:08 PM (2002-04-24 20:36:08 UTC)	D6CED4CC34CB031B7EFFC1A0A9694D4B
2960	BoardRpt10.02.doc	source [AD1]/Jeanine Moss/Board/BoardRpt10.02.doc	Microsoft Word 2000	171520	10/23/2002 12:49:30 PM (2002-10-23 16:49:30 UTC)	90E629EE55441E03B553EF06C72D4D02
7175	BoardRpt10.02.doc	source [AD1]/September11Fund/Board/2002 Mtgs/11-06-02 Mtg/BoardRpt10.02.doc	Microsoft Word 97	169984	10/31/2002 11:09:02 AM (2002-10-31 16:09:02 UTC)	8D5F9EE23F21A7D80F837AA691CC672E
7344	BOD Conflict of Interest.xls	source [AD1]/September11Fund/Board/BOD Conflict of Interest.xls	Excel 97	40448	1/31/2003 10:07:14 AM (2003-01-31 15:07:14 UTC)	B636F6C02FE504B1F0E5C4EEA5064FC4
7075	bod.11.1.01.minutes.final.doc	source [AD1]/September11Fund/Board/2001 Mtgs/11-01-01 Mtg/bod.11.1.01.minutes.final.doc	Microsoft Word 97	33280	12/6/2001 10:27:30 AM (2001-12-06 15:27:30 UTC)	A0E4E5B1DD10D5B0C199673E7ACE65E1
2961	bod.datalist.doc	source [AD1]/Jeanine Moss/Board/bod.datalist.doc	Microsoft Word 97	54272	2/15/2002 6:03:12 PM (2002-02-15 23:03:12 UTC)	43755C91B00D5DEE74F48E53C7CC2F3B
6622	bod.datalist.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/bod.datalist.doc	Microsoft Word 97	53760	11/26/2002 3:03:02 PM (2002-11-26 20:03:02 UTC)	CD6D5F9ECA8E5E943BD715F14F662866
6818	bod.datalist.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/bod.datalist.doc	Microsoft Word 97	54272	6/26/2002 3:09:28 PM (2002-06-26 19:09:28 UTC)	B8823BAD8152B6395BF2D496CB3CF277
7345	bod.datalist.doc	source [AD1]/September11Fund/Board/bod.datalist.doc	Microsoft Word 97	55808	9/11/2003 1:35:48 PM (2003-09-11 17:35:48 UTC)	97639BEFB2E08C3B6D57BCB8C099CFB6
2962	bod.datalist11.02.doc	source [AD1]/Jeanine Moss/Board/bod.datalist11.02.doc	Microsoft Word 2000	73728	11/12/2002 9:40:38 AM (2002-11-12 14:40:38 UTC)	73D3FBBF58C36D6EEF8C0B6FF70BEBD4
4679	bod.datalist2.doc	source [AD1]/Jeffrie Z Allan/Board Reception/bod.datalist2.doc	Microsoft Word 2000	73216	5/31/2005 12:43:52 PM (2005-05-31 16:43:52 UTC)	B3EF9F3371C321CD491539F10FBA175E
7346	bod.datalist2.doc	source [AD1]/September11Fund/Board/bod.datalist2.doc	Microsoft Word 2000	73216	11/3/2005 2:16:46 PM (2005-11-03 19:16:46 UTC)	1BF421784C6F790C8DA01DAA11B2B509
7140	BODmeeting 4-10 attendance.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/BODmeeting 4-10 attendance.doc	Microsoft Word 97	22528	7/1/2002 11:11:46 AM (2002-07-01 15:11:46 UTC)	09F415C31A4576E6D84B1B112B6546CD
6765	Budget Discussion Paper.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/4-10-02 mtg/Budget Discussion Paper.doc	Microsoft Word 2000	191488	4/4/2002 10:46:52 PM (2002-04-05 03:46:52 UTC)	C930F27037DDDBBD5FFF377E5A7BACB0
7141	Budget Discussion Paper.doc	source [AD1]/September11Fund/Board/2002 Mtgs/04-10-02 Mtg/Budget Discussion Paper.doc	Microsoft Word 97	191488	4/5/2002 8:51:58 AM (2002-04-05 13:51:58 UTC)	641DA770A5EC2861900F54288C7A5030
2975	Bushkinthanksjg.doc	source [AD1]/Jeanine Moss/Board/ThankYous/Bushkinthanksjg.doc	Microsoft Word 97	21504	3/19/2002 5:23:08 PM (2002-03-19 22:23:08 UTC)	B86171D246A9230310CE5BD1977A7751
7285	C-towncampaignupdatememo2.doc	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/C-towncampaignupdatememo2.doc	Microsoft Word 2000	30720	3/29/2004 1:06:22 PM (2004-03-29 18:06:22 UTC)	3B0E8070073E63441E0B66978D1CDF8D
6719	Case Management Issues and Proposals.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Case Management Issues and Proposals.doc	Microsoft Word 97	214016	1/10/2002 7:37:24 PM (2002-01-11 00:37:24 UTC)	A4E80F9013B2D3C3259F1A972EC0ED37
6580	casemanage&employment.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/casemanage&employment.doc	Microsoft Word 97	22528	10/28/2002 12:29:36 PM (2002-10-28 17:29:36 UTC)	0514940BBC5C2F8C9318757AEBF1D59C
7185	Cash Assistance Stats 2002.xls	source [AD1]/September11Fund/Board/2003 Mtgs/01-15-03 Mtg/Cash Assistance Stats 2002.xls	Excel 97	2076160	1/8/2003 11:13:44 AM (2003-01-08 16:13:44 UTC)	EEB3A42BE2E3C284C6C0B7D178F7CC52
7286	Cash Summary 02-31-04.xls	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/Cash Summary 02-31-04.xls	Excel 2000	23552	4/6/2004 5:12:10 PM (2004-04-06 21:12:10 UTC)	63D92A27A756B8050C56CD80A97611D3
7197	Cash Summary 03-19-03.xls	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/Cash Summary 03-19-03.xls	Excel 97	23552	3/10/2003 9:14:40 AM (2003-03-10 14:14:40 UTC)	3AA8A77DC752D603B2963FDB15D4B437
7227	Cash Summary 05-21-03.xls	source [AD1]/September11Fund/Board/2003 Mtgs/05-21-03 Mtg/Cash Summary 05-21-03.xls	Excel 2000	22528	5/12/2003 10:33:24 AM (2003-05-12 14:33:24 UTC)	87628BF018236C3F95DEB9C4C3D023C6
7256	Cash Summary 08-31-03.xls	source [AD1]/September11Fund/Board/2003 Mtgs/10-01-03 Mtg/Cash Summary 08-31-03.xls	Excel 2000	22528	9/3/2003 2:11:54 PM (2003-09-03 18:11:54 UTC)	8C2797850F5CF75C83231DB94DED676F
7268	Cash Summary 08-31-03.xls	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/Cash Summary 08-31-03.xls	Excel 97	25088	12/2/2003 12:40:58 PM (2003-12-02 17:40:58 UTC)	BC0D8E9E289AA2AC6DEC51A4A6AD712C
7186	Cash Summary 1-3-03.xls	source [AD1]/September11Fund/Board/2003 Mtgs/01-15-03 Mtg/Cash Summary 1-3-03.xls	Excel 97	23552	1/6/2003 9:18:34 AM (2003-01-06 14:18:34 UTC)	7EA8581A9EDDFA5CCB498D5BB3C7B061
7176	Cash Summary 11-6-02.xls	source [AD1]/September11Fund/Board/2002 Mtgs/11-06-02 Mtg/Cash Summary 11-6-02.xls	Excel 97	22016	11/5/2002 11:58:46 AM (2002-11-05 16:58:46 UTC)	F2DB8EC62E70CEAB04EE486C54CBA6D0
6824	Cash Summary 6 21 02.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/Ex Comm Mtg 6-25-02/Cash Summary 6 21 02.xls	Excel 2000	19456	6/25/2002 10:54:26 AM (2002-06-25 14:54:26 UTC)	B271F67C848378F9B08E082DDD66B523
6581	Cash Summary 6 30 02.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/Cash Summary 6 30 02.xls	Excel 97	21504	10/30/2002 6:06:54 PM (2002-10-30 23:06:54 UTC)	2645ECC6DC8D0CD836680FED2555F46F
6782	Cash Summary 6 30 02.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Cash Summary 6 30 02.xls	Excel 2000	20480	7/2/2002 7:19:54 PM (2002-07-02 23:19:54 UTC)	B0BC124F20991F0021F1C163C1C3ADC9
6819	Cash Summary 9 30 02.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/Cash Summary 9 30 02.xls	Excel 97	22016	11/5/2002 10:33:04 AM (2002-11-05 15:33:04 UTC)	92978EF4E9FC79C19250393CFCC98E52
6766	Cash Summary.xls	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/4-10-02 mtg/Cash Summary.xls	Excel 2000	16384	4/4/2002 10:48:44 AM (2002-04-04 15:48:44 UTC)	53F78EA55112EE2C61B13459F340D434
6582	cash&legal advice..doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/cash&legal advice..doc	Microsoft Word 97	20480	10/28/2002 12:12:38 PM (2002-10-28 17:12:38 UTC)	4F84FDB00ADCA709FA1A954C5E2252CA
6583	ChildrenandSchoolsBoard Preparation.10.24.02.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/Lori A Harris/911 BOD/11.6.02mtg/ChildrenandSchoolsBoard Preparation.10.24.02.doc	Microsoft Word 97	21504	10/28/2002 12:27:36 PM (2002-10-28 17:27:36 UTC)	EE4AA0AE61429A4E1F0F18A2DBA85BD7
7287	ChinatownBoardDeck041404.ppt	source [AD1]/September11Fund/Board/2004 Mtgs/04.14.04 Mtg/ChinatownBoardDeck041404.ppt	PowerPoint 97	844800	5/5/2004 1:14:56 PM (2004-05-05 17:14:56 UTC)	8049DB27FE2BF69C43106CF7BF8BBD36
6820	Christy.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/Christy.doc	Microsoft Word 97	19456	11/13/2001 11:12:16 AM (2001-11-13 16:12:16 UTC)	B15A8EC34C164F2A8C3A9D57219265DE
7335	Close Out Meeting Minutes 11-03-05.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 11.03.05/Close Out Meeting Minutes 11-03-05.doc	Microsoft Word 2000	34816	11/15/2005 11:06:52 AM (2005-11-15 16:06:52 UTC)	0546673123BEE79EC75676AE0EA3965C
7322	Close Out Meeting Minutes 4.4.05.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 04.4.05/Close Out Meeting Minutes 4.4.05.doc	Microsoft Word 2000	32256	6/30/2005 11:49:24 AM (2005-06-30 15:49:24 UTC)	6E8189C1E302C3B07CF4FFCFE571FF04
7329	Close Out Meeting Minutes 6-30-05.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 06.30.05/Close Out Meeting Minutes 6-30-05.doc	Microsoft Word 2000	33792	10/27/2005 11:55:12 AM (2005-10-27 15:55:12 UTC)	75427E11698CCE2C3774F98CAC027853
7336	Close out memo 11-03.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 11.03.05/Close out memo 11-03.doc	Microsoft Word 2000	25600	10/27/2005 12:00:24 PM (2005-10-27 16:00:24 UTC)	E312FE868880BB4CA0192F56F048D93F
7323	Close out memo 3.28.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 04.4.05/Close out memo 3.28.doc	Microsoft Word 2000	23040	3/28/2005 11:16:34 AM (2005-03-28 16:16:34 UTC)	9B08F714DACA3D8441831AF8B2B0988C
7330	Close out memo 6-23.doc	source [AD1]/September11Fund/Board/2005 Mtgs/Close Out Committee Meeting 06.30.05/Close out memo 6-23.doc	Microsoft Word 2000	24576	6/23/2005 1:29:30 PM (2005-06-23 17:29:30 UTC)	BEF6656E04AD24F5C028F0B9CB70536B
2963	COMMReport1.16.02.doc	source [AD1]/Jeanine Moss/Board/COMMReport1.16.02.doc	Microsoft Word 97	27136	1/2/2002 6:54:22 PM (2002-01-02 23:54:22 UTC)	B45F1113E2B5DA32D98FD31DC823B7B5
6720	Communications Update.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Communications Update.doc	Microsoft Word 97	30720	1/10/2002 4:29:18 PM (2002-01-10 21:29:18 UTC)	92FA828B6B867322D4627CFDC45468C2
7300	Contributions to administrative account.doc	source [AD1]/September11Fund/Board/2004 Mtgs/12.8.04 Mtg/Contributions to administrative account.doc	Microsoft Word 2000	28672	11/30/2004 3:35:56 PM (2004-11-30 20:35:56 UTC)	31382C411C0C1DFA653F417368E487CC
6721	Coordination Update Jan 2002.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/1-16-02 mtg/Coordination Update Jan 2002.doc	Microsoft Word 97	36352	1/10/2002 2:11:58 PM (2002-01-10 19:11:58 UTC)	51E536CA19AC6CF90EE8D021C80FF56A
6783	Cover Memo on Ongoing Recovery Program.doc	source [AD1]/NYCT - Josh and Lori/All Docs/911 Files/911/September11Fund/Board/7-10-02 Mtg/Cover Memo on Ongoing Recovery Program.doc	Microsoft Word 97	197120	7/3/2002 5:56:06 PM (2002-07-03 21:56:06 UTC)	28322685AC4594E6C55618E014D56893
7198	coverletter3.19.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/03-19-03 Mtg/coverletter3.19.03.doc	Microsoft Word 97	20480	3/7/2003 4:57:34 PM (2003-03-07 21:57:34 UTC)	DEC935C226A31DDD85D5DAFFB3BB0339
7187	coverltr.1.15.03.mg.doc	source [AD1]/September11Fund/Board/2003 Mtgs/01-15-03 Mtg/coverltr.1.15.03.mg.doc	Microsoft Word 97	23040	1/2/2003 1:16:10 PM (2003-01-02 18:16:10 UTC)	C85466A2559D4456D828D860C2AEF513
7257	coverpage.10.01.doc	source [AD1]/September11Fund/Board/2003 Mtgs/10-01-03 Mtg/coverpage.10.01.doc	Microsoft Word 97	22528	9/12/2003 12:23:04 PM (2003-09-12 16:23:04 UTC)	5E1A5FE7DD053EEE0E343AD18EA218A8
7269	coverpage.12.10.03.doc	source [AD1]/September11Fund/Board/2003 Mtgs/12.10.03/coverpage.12.10.03.doc	Microsoft Word 97	22528	11/19/2003 12:53:38 PM (2003-11-19 17:53:38 UTC)	2D9C28EB4526EB263DF11F5D336D8D25
